,date,hour,menu,city,time
0,2020-05-01,0,배달전문업체,영등포구,16.06
1,2020-05-01,0,분식,구로구,26.92
2,2020-05-01,0,분식,금천구,22.81
3,2020-05-01,0,야식,구로구,33.02
4,2020-05-01,0,야식,금천구,22.75
5,2020-05-01,0,야식,영등포구,18.93
6,2020-05-01,0,족발/보쌈,금천구,18.96
7,2020-05-01,0,족발/보쌈,도봉구,18.22
8,2020-05-01,0,족발/보쌈,은평구,38.82
9,2020-05-01,0,중식,금천구,13.33
10,2020-05-01,0,치킨,구로구,22.01
11,2020-05-01,0,치킨,금천구,16.45
12,2020-05-01,0,치킨,동작구,26.35
13,2020-05-01,0,치킨,영등포구,20.37
14,2020-05-01,0,치킨,은평구,21.76
15,2020-05-01,0,패스트푸드,구로구,24.94
16,2020-05-01,0,패스트푸드,동작구,29.21
17,2020-05-01,0,피자,도봉구,25.07
18,2020-05-01,0,한식,영등포구,19.14
19,2020-05-01,1,배달전문업체,영등포구,21.95
20,2020-05-01,1,분식,구로구,32.03
21,2020-05-01,1,분식,금천구,22.87
22,2020-05-01,1,야식,구로구,25.93
23,2020-05-01,1,야식,금천구,27.4
24,2020-05-01,1,야식,영등포구,19.15
25,2020-05-01,1,족발/보쌈,금천구,19.47
26,2020-05-01,1,치킨,구로구,22.23
27,2020-05-01,1,치킨,금천구,18.88
28,2020-05-01,1,치킨,영등포구,21.89
29,2020-05-01,1,치킨,은평구,16.41
30,2020-05-01,1,카페/디저트,구로구,20.52
31,2020-05-01,1,패스트푸드,구로구,17.91
32,2020-05-01,1,패스트푸드,동작구,32.62
33,2020-05-01,1,한식,금천구,26.78
34,2020-05-01,2,배달전문업체,영등포구,19.43
35,2020-05-01,2,치킨,금천구,23.15
36,2020-05-01,2,치킨,영등포구,18.27
37,2020-05-01,2,패스트푸드,동작구,28.46
38,2020-05-01,2,한식,영등포구,18.05
39,2020-05-01,3,배달전문업체,영등포구,14.09
40,2020-05-01,3,치킨,영등포구,16.27
41,2020-05-01,3,패스트푸드,동작구,22.41
42,2020-05-01,3,한식,영등포구,18.19
43,2020-05-01,4,치킨,영등포구,17.05
44,2020-05-01,4,패스트푸드,동작구,18.59
45,2020-05-01,4,한식,영등포구,16.9
46,2020-05-01,5,배달전문업체,영등포구,6.5
47,2020-05-01,5,치킨,영등포구,16.33
48,2020-05-01,5,패스트푸드,동작구,20.86
49,2020-05-01,5,한식,영등포구,13.76
50,2020-05-01,6,배달전문업체,영등포구,20.89
51,2020-05-01,6,치킨,영등포구,15.62
52,2020-05-01,6,패스트푸드,동작구,24.28
53,2020-05-01,6,한식,영등포구,22.34
54,2020-05-01,7,배달전문업체,영등포구,14.69
55,2020-05-01,7,치킨,영등포구,23.22
56,2020-05-01,7,패스트푸드,동작구,25.32
57,2020-05-01,8,배달전문업체,영등포구,16.41
58,2020-05-01,8,치킨,영등포구,19.22
59,2020-05-01,8,패스트푸드,동작구,23.28
60,2020-05-01,8,한식,영등포구,20.74
61,2020-05-01,9,배달전문업체,영등포구,15.89
62,2020-05-01,9,심부름,강남구,20.18
63,2020-05-01,9,치킨,영등포구,26.45
64,2020-05-01,9,패스트푸드,동작구,16.98
65,2020-05-01,9,한식,영등포구,12.79
66,2020-05-01,10,도시락,도봉구,32.67
67,2020-05-01,10,돈까스/일식,영등포구,20.91
68,2020-05-01,10,배달전문업체,영등포구,17.23
69,2020-05-01,10,분식,구로구,21.0
70,2020-05-01,10,분식,금천구,24.55
71,2020-05-01,10,분식,도봉구,17.79
72,2020-05-01,10,분식,은평구,16.8
73,2020-05-01,10,아시안/양식,은평구,16.17
74,2020-05-01,10,중식,도봉구,13.15
75,2020-05-01,10,찜탕,영등포구,16.05
76,2020-05-01,10,치킨,동작구,28.64
77,2020-05-01,10,치킨,영등포구,18.82
78,2020-05-01,10,치킨,은평구,19.62
79,2020-05-01,10,카페/디저트,관악구,17.45
80,2020-05-01,10,카페/디저트,구로구,29.16
81,2020-05-01,10,카페/디저트,노원구,40.38
82,2020-05-01,10,카페/디저트,동작구,7.15
83,2020-05-01,10,패스트푸드,구로구,21.03
84,2020-05-01,10,패스트푸드,금천구,15.85
85,2020-05-01,10,패스트푸드,도봉구,21.07
86,2020-05-01,10,패스트푸드,동작구,12.68
87,2020-05-01,10,패스트푸드,영등포구,23.36
88,2020-05-01,10,한식,관악구,20.05
89,2020-05-01,10,한식,구로구,19.73
90,2020-05-01,10,한식,도봉구,22.5
91,2020-05-01,10,한식,영등포구,19.01
92,2020-05-01,10,한식,은평구,19.01
93,2020-05-01,11,도시락,도봉구,29.33
94,2020-05-01,11,도시락,영등포구,28.91
95,2020-05-01,11,돈까스/일식,구로구,19.17
96,2020-05-01,11,돈까스/일식,양천구,23.81
97,2020-05-01,11,돈까스/일식,영등포구,23.62
98,2020-05-01,11,돈까스/일식,은평구,25.56
99,2020-05-01,11,배달전문업체,구로구,21.25
100,2020-05-01,11,배달전문업체,영등포구,21.52
101,2020-05-01,11,분식,구로구,25.18
102,2020-05-01,11,분식,금천구,21.54
103,2020-05-01,11,분식,도봉구,26.68
104,2020-05-01,11,분식,영등포구,26.73
105,2020-05-01,11,분식,은평구,23.89
106,2020-05-01,11,심부름,서초구,21.73
107,2020-05-01,11,아시안/양식,구로구,20.26
108,2020-05-01,11,아시안/양식,금천구,18.1
109,2020-05-01,11,아시안/양식,도봉구,19.32
110,2020-05-01,11,아시안/양식,영등포구,22.05
111,2020-05-01,11,족발/보쌈,구로구,12.85
112,2020-05-01,11,족발/보쌈,금천구,20.72
113,2020-05-01,11,족발/보쌈,은평구,18.4
114,2020-05-01,11,중식,구로구,23.47
115,2020-05-01,11,중식,금천구,17.65
116,2020-05-01,11,중식,도봉구,25.5
117,2020-05-01,11,중식,영등포구,23.04
118,2020-05-01,11,찜탕,구로구,34.87
119,2020-05-01,11,찜탕,금천구,28.78
120,2020-05-01,11,찜탕,영등포구,23.0
121,2020-05-01,11,치킨,구로구,27.85
122,2020-05-01,11,치킨,금천구,17.76
123,2020-05-01,11,치킨,동작구,34.23
124,2020-05-01,11,치킨,영등포구,23.95
125,2020-05-01,11,치킨,은평구,20.19
126,2020-05-01,11,카페/디저트,관악구,23.78
127,2020-05-01,11,카페/디저트,구로구,23.85
128,2020-05-01,11,카페/디저트,도봉구,49.37
129,2020-05-01,11,카페/디저트,동작구,33.78
130,2020-05-01,11,카페/디저트,영등포구,32.55
131,2020-05-01,11,패스트푸드,구로구,25.91
132,2020-05-01,11,패스트푸드,금천구,18.67
133,2020-05-01,11,패스트푸드,도봉구,85.07
134,2020-05-01,11,패스트푸드,동작구,19.19
135,2020-05-01,11,패스트푸드,영등포구,29.44
136,2020-05-01,11,패스트푸드,은평구,19.55
137,2020-05-01,11,피자,구로구,26.77
138,2020-05-01,11,피자,도봉구,22.93
139,2020-05-01,11,피자,영등포구,32.35
140,2020-05-01,11,한식,관악구,14.8
141,2020-05-01,11,한식,구로구,26.57
142,2020-05-01,11,한식,금천구,37.77
143,2020-05-01,11,한식,도봉구,23.84
144,2020-05-01,11,한식,영등포구,18.6
145,2020-05-01,11,한식,은평구,22.72
146,2020-05-01,12,도시락,구로구,13.47
147,2020-05-01,12,도시락,영등포구,19.71
148,2020-05-01,12,돈까스/일식,구로구,32.15
149,2020-05-01,12,돈까스/일식,도봉구,24.7
150,2020-05-01,12,돈까스/일식,영등포구,18.74
151,2020-05-01,12,돈까스/일식,은평구,23.76
152,2020-05-01,12,배달전문업체,영등포구,21.17
153,2020-05-01,12,분식,구로구,25.09
154,2020-05-01,12,분식,금천구,23.42
155,2020-05-01,12,분식,도봉구,18.84
156,2020-05-01,12,분식,양천구,23.53
157,2020-05-01,12,분식,영등포구,22.02
158,2020-05-01,12,분식,은평구,28.73
159,2020-05-01,12,심부름,강남구,27.08
160,2020-05-01,12,아시안/양식,구로구,30.56
161,2020-05-01,12,아시안/양식,금천구,24.68
162,2020-05-01,12,아시안/양식,도봉구,15.47
163,2020-05-01,12,아시안/양식,영등포구,20.45
164,2020-05-01,12,야식,영등포구,32.08
165,2020-05-01,12,족발/보쌈,구로구,26.66
166,2020-05-01,12,족발/보쌈,금천구,33.15
167,2020-05-01,12,족발/보쌈,영등포구,24.35
168,2020-05-01,12,중식,구로구,32.26
169,2020-05-01,12,중식,금천구,19.0
170,2020-05-01,12,중식,도봉구,11.87
171,2020-05-01,12,중식,영등포구,20.62
172,2020-05-01,12,찜탕,구로구,24.76
173,2020-05-01,12,찜탕,영등포구,36.41
174,2020-05-01,12,찜탕,은평구,15.68
175,2020-05-01,12,치킨,구로구,23.46
176,2020-05-01,12,치킨,금천구,25.43
177,2020-05-01,12,치킨,도봉구,21.61
178,2020-05-01,12,치킨,동작구,23.26
179,2020-05-01,12,치킨,영등포구,28.3
180,2020-05-01,12,치킨,은평구,21.98
181,2020-05-01,12,카페/디저트,관악구,28.35
182,2020-05-01,12,카페/디저트,구로구,22.82
183,2020-05-01,12,카페/디저트,금천구,19.35
184,2020-05-01,12,카페/디저트,노원구,117.17
185,2020-05-01,12,카페/디저트,동작구,23.3
186,2020-05-01,12,카페/디저트,양천구,22.2
187,2020-05-01,12,패스트푸드,구로구,22.19
188,2020-05-01,12,패스트푸드,금천구,14.83
189,2020-05-01,12,패스트푸드,동작구,16.25
190,2020-05-01,12,패스트푸드,영등포구,18.73
191,2020-05-01,12,패스트푸드,은평구,16.36
192,2020-05-01,12,피자,구로구,21.1
193,2020-05-01,12,피자,도봉구,19.31
194,2020-05-01,12,피자,영등포구,25.86
195,2020-05-01,12,한식,관악구,13.08
196,2020-05-01,12,한식,구로구,26.61
197,2020-05-01,12,한식,금천구,37.7
198,2020-05-01,12,한식,도봉구,19.59
199,2020-05-01,12,한식,영등포구,19.57
200,2020-05-01,12,한식,은평구,19.86
201,2020-05-01,13,도시락,구로구,18.82
202,2020-05-01,13,돈까스/일식,도봉구,25.73
203,2020-05-01,13,돈까스/일식,양천구,28.23
204,2020-05-01,13,돈까스/일식,영등포구,23.62
205,2020-05-01,13,돈까스/일식,은평구,13.43
206,2020-05-01,13,배달전문업체,구로구,13.27
207,2020-05-01,13,배달전문업체,영등포구,19.68
208,2020-05-01,13,분식,구로구,25.11
209,2020-05-01,13,분식,금천구,23.12
210,2020-05-01,13,분식,도봉구,23.04
211,2020-05-01,13,분식,영등포구,27.36
212,2020-05-01,13,분식,은평구,20.54
213,2020-05-01,13,심부름,강동구,34.37
214,2020-05-01,13,아시안/양식,구로구,17.41
215,2020-05-01,13,아시안/양식,금천구,17.27
216,2020-05-01,13,아시안/양식,도봉구,19.8
217,2020-05-01,13,아시안/양식,영등포구,27.26
218,2020-05-01,13,야식,구로구,19.0
219,2020-05-01,13,야식,도봉구,26.82
220,2020-05-01,13,족발/보쌈,구로구,19.75
221,2020-05-01,13,족발/보쌈,금천구,29.49
222,2020-05-01,13,족발/보쌈,도봉구,32.6
223,2020-05-01,13,족발/보쌈,은평구,28.62
224,2020-05-01,13,중식,구로구,26.52
225,2020-05-01,13,중식,금천구,15.9
226,2020-05-01,13,중식,도봉구,17.63
227,2020-05-01,13,찜탕,구로구,27.55
228,2020-05-01,13,찜탕,금천구,19.8
229,2020-05-01,13,찜탕,영등포구,30.82
230,2020-05-01,13,치킨,구로구,20.16
231,2020-05-01,13,치킨,금천구,22.55
232,2020-05-01,13,치킨,도봉구,26.36
233,2020-05-01,13,치킨,동작구,32.64
234,2020-05-01,13,치킨,양천구,18.17
235,2020-05-01,13,치킨,영등포구,22.93
236,2020-05-01,13,치킨,은평구,19.38
237,2020-05-01,13,카페/디저트,관악구,17.41
238,2020-05-01,13,카페/디저트,구로구,23.44
239,2020-05-01,13,카페/디저트,금천구,12.99
240,2020-05-01,13,카페/디저트,노원구,81.54
241,2020-05-01,13,카페/디저트,도봉구,17.36
242,2020-05-01,13,카페/디저트,동작구,25.6
243,2020-05-01,13,카페/디저트,양천구,26.9
244,2020-05-01,13,패스트푸드,구로구,25.44
245,2020-05-01,13,패스트푸드,금천구,18.38
246,2020-05-01,13,패스트푸드,도봉구,15.82
247,2020-05-01,13,패스트푸드,동작구,15.39
248,2020-05-01,13,패스트푸드,영등포구,26.46
249,2020-05-01,13,패스트푸드,은평구,18.01
250,2020-05-01,13,피자,구로구,21.92
251,2020-05-01,13,피자,도봉구,23.46
252,2020-05-01,13,피자,영등포구,18.91
253,2020-05-01,13,한식,관악구,14.97
254,2020-05-01,13,한식,구로구,26.3
255,2020-05-01,13,한식,금천구,34.18
256,2020-05-01,13,한식,도봉구,21.35
257,2020-05-01,13,한식,영등포구,20.4
258,2020-05-01,13,한식,은평구,25.54
259,2020-05-01,14,도시락,구로구,20.5
260,2020-05-01,14,도시락,영등포구,27.17
261,2020-05-01,14,돈까스/일식,구로구,33.57
262,2020-05-01,14,돈까스/일식,양천구,27.16
263,2020-05-01,14,돈까스/일식,영등포구,24.58
264,2020-05-01,14,돈까스/일식,은평구,17.64
265,2020-05-01,14,배달전문업체,영등포구,13.81
266,2020-05-01,14,분식,구로구,25.42
267,2020-05-01,14,분식,금천구,21.44
268,2020-05-01,14,분식,양천구,23.58
269,2020-05-01,14,분식,영등포구,28.1
270,2020-05-01,14,분식,은평구,23.4
271,2020-05-01,14,아시안/양식,구로구,23.62
272,2020-05-01,14,아시안/양식,금천구,17.18
273,2020-05-01,14,아시안/양식,영등포구,16.9
274,2020-05-01,14,아시안/양식,은평구,16.65
275,2020-05-01,14,야식,구로구,47.27
276,2020-05-01,14,야식,금천구,21.5
277,2020-05-01,14,족발/보쌈,구로구,27.17
278,2020-05-01,14,족발/보쌈,도봉구,21.57
279,2020-05-01,14,족발/보쌈,영등포구,21.77
280,2020-05-01,14,족발/보쌈,은평구,18.12
281,2020-05-01,14,중식,구로구,18.87
282,2020-05-01,14,중식,금천구,17.29
283,2020-05-01,14,찜탕,구로구,30.19
284,2020-05-01,14,찜탕,금천구,20.42
285,2020-05-01,14,찜탕,도봉구,18.38
286,2020-05-01,14,찜탕,영등포구,22.88
287,2020-05-01,14,치킨,구로구,25.57
288,2020-05-01,14,치킨,금천구,21.11
289,2020-05-01,14,치킨,도봉구,19.56
290,2020-05-01,14,치킨,동작구,28.05
291,2020-05-01,14,치킨,영등포구,21.64
292,2020-05-01,14,치킨,은평구,22.62
293,2020-05-01,14,카페/디저트,관악구,17.92
294,2020-05-01,14,카페/디저트,구로구,25.85
295,2020-05-01,14,카페/디저트,금천구,32.8
296,2020-05-01,14,카페/디저트,노원구,68.19
297,2020-05-01,14,카페/디저트,도봉구,27.4
298,2020-05-01,14,카페/디저트,동작구,26.01
299,2020-05-01,14,카페/디저트,양천구,24.71
300,2020-05-01,14,카페/디저트,영등포구,45.95
301,2020-05-01,14,패스트푸드,구로구,28.18
302,2020-05-01,14,패스트푸드,금천구,18.74
303,2020-05-01,14,패스트푸드,동작구,19.24
304,2020-05-01,14,패스트푸드,영등포구,20.87
305,2020-05-01,14,패스트푸드,은평구,14.08
306,2020-05-01,14,피자,구로구,22.71
307,2020-05-01,14,피자,도봉구,19.06
308,2020-05-01,14,피자,영등포구,23.96
309,2020-05-01,14,한식,관악구,12.85
310,2020-05-01,14,한식,구로구,20.93
311,2020-05-01,14,한식,금천구,32.67
312,2020-05-01,14,한식,도봉구,23.17
313,2020-05-01,14,한식,영등포구,13.54
314,2020-05-01,14,한식,은평구,16.79
315,2020-05-01,15,도시락,구로구,25.8
316,2020-05-01,15,돈까스/일식,영등포구,21.33
317,2020-05-01,15,돈까스/일식,은평구,18.91
318,2020-05-01,15,배달전문업체,영등포구,17.69
319,2020-05-01,15,분식,구로구,19.9
320,2020-05-01,15,분식,금천구,20.89
321,2020-05-01,15,분식,도봉구,20.88
322,2020-05-01,15,분식,영등포구,28.68
323,2020-05-01,15,분식,은평구,18.03
324,2020-05-01,15,아시안/양식,구로구,20.89
325,2020-05-01,15,아시안/양식,금천구,15.12
326,2020-05-01,15,아시안/양식,도봉구,18.07
327,2020-05-01,15,아시안/양식,영등포구,17.88
328,2020-05-01,15,야식,구로구,21.2
329,2020-05-01,15,야식,금천구,19.41
330,2020-05-01,15,야식,도봉구,19.88
331,2020-05-01,15,족발/보쌈,구로구,23.79
332,2020-05-01,15,족발/보쌈,금천구,13.12
333,2020-05-01,15,족발/보쌈,도봉구,23.23
334,2020-05-01,15,족발/보쌈,영등포구,19.4
335,2020-05-01,15,중식,구로구,23.18
336,2020-05-01,15,중식,금천구,19.39
337,2020-05-01,15,중식,영등포구,19.58
338,2020-05-01,15,찜탕,구로구,32.67
339,2020-05-01,15,찜탕,금천구,12.52
340,2020-05-01,15,찜탕,영등포구,28.85
341,2020-05-01,15,치킨,구로구,21.15
342,2020-05-01,15,치킨,금천구,25.08
343,2020-05-01,15,치킨,도봉구,27.69
344,2020-05-01,15,치킨,동작구,23.25
345,2020-05-01,15,치킨,영등포구,22.48
346,2020-05-01,15,치킨,은평구,22.64
347,2020-05-01,15,카페/디저트,관악구,21.93
348,2020-05-01,15,카페/디저트,구로구,17.78
349,2020-05-01,15,카페/디저트,금천구,20.31
350,2020-05-01,15,카페/디저트,노원구,55.52
351,2020-05-01,15,카페/디저트,동작구,31.36
352,2020-05-01,15,카페/디저트,양천구,12.02
353,2020-05-01,15,카페/디저트,영등포구,32.73
354,2020-05-01,15,패스트푸드,구로구,23.63
355,2020-05-01,15,패스트푸드,금천구,23.8
356,2020-05-01,15,패스트푸드,도봉구,22.33
357,2020-05-01,15,패스트푸드,동작구,12.18
358,2020-05-01,15,패스트푸드,영등포구,23.22
359,2020-05-01,15,피자,구로구,23.11
360,2020-05-01,15,피자,도봉구,23.97
361,2020-05-01,15,피자,영등포구,25.52
362,2020-05-01,15,한식,관악구,14.97
363,2020-05-01,15,한식,구로구,21.12
364,2020-05-01,15,한식,금천구,35.55
365,2020-05-01,15,한식,도봉구,20.48
366,2020-05-01,15,한식,영등포구,28.72
367,2020-05-01,15,한식,은평구,17.5
368,2020-05-01,16,도시락,구로구,17.45
369,2020-05-01,16,돈까스/일식,구로구,16.07
370,2020-05-01,16,돈까스/일식,도봉구,20.89
371,2020-05-01,16,돈까스/일식,영등포구,24.15
372,2020-05-01,16,돈까스/일식,은평구,24.79
373,2020-05-01,16,배달전문업체,영등포구,13.82
374,2020-05-01,16,분식,구로구,24.56
375,2020-05-01,16,분식,금천구,18.91
376,2020-05-01,16,분식,도봉구,21.48
377,2020-05-01,16,분식,영등포구,20.39
378,2020-05-01,16,분식,은평구,23.43
379,2020-05-01,16,아시안/양식,구로구,19.93
380,2020-05-01,16,아시안/양식,금천구,15.63
381,2020-05-01,16,아시안/양식,은평구,19.49
382,2020-05-01,16,야식,금천구,18.45
383,2020-05-01,16,야식,도봉구,19.0
384,2020-05-01,16,족발/보쌈,구로구,24.62
385,2020-05-01,16,족발/보쌈,금천구,28.6
386,2020-05-01,16,족발/보쌈,영등포구,30.02
387,2020-05-01,16,중식,구로구,17.57
388,2020-05-01,16,중식,도봉구,25.58
389,2020-05-01,16,중식,영등포구,26.57
390,2020-05-01,16,찜탕,영등포구,30.03
391,2020-05-01,16,치킨,구로구,25.64
392,2020-05-01,16,치킨,금천구,25.11
393,2020-05-01,16,치킨,도봉구,20.22
394,2020-05-01,16,치킨,동작구,23.55
395,2020-05-01,16,치킨,영등포구,25.88
396,2020-05-01,16,치킨,은평구,25.28
397,2020-05-01,16,카페/디저트,관악구,17.23
398,2020-05-01,16,카페/디저트,구로구,21.31
399,2020-05-01,16,카페/디저트,금천구,28.11
400,2020-05-01,16,카페/디저트,노원구,100.35
401,2020-05-01,16,카페/디저트,도봉구,20.95
402,2020-05-01,16,카페/디저트,동작구,17.66
403,2020-05-01,16,카페/디저트,양천구,22.52
404,2020-05-01,16,카페/디저트,영등포구,25.65
405,2020-05-01,16,패스트푸드,구로구,25.65
406,2020-05-01,16,패스트푸드,금천구,16.82
407,2020-05-01,16,패스트푸드,도봉구,17.8
408,2020-05-01,16,패스트푸드,동작구,15.3
409,2020-05-01,16,패스트푸드,영등포구,22.2
410,2020-05-01,16,패스트푸드,은평구,24.53
411,2020-05-01,16,피자,구로구,27.54
412,2020-05-01,16,피자,도봉구,23.21
413,2020-05-01,16,피자,영등포구,21.79
414,2020-05-01,16,한식,관악구,14.09
415,2020-05-01,16,한식,구로구,17.25
416,2020-05-01,16,한식,도봉구,16.57
417,2020-05-01,16,한식,영등포구,21.31
418,2020-05-01,16,한식,은평구,31.47
419,2020-05-01,17,돈까스/일식,구로구,29.82
420,2020-05-01,17,돈까스/일식,도봉구,17.23
421,2020-05-01,17,돈까스/일식,양천구,22.73
422,2020-05-01,17,돈까스/일식,영등포구,17.5
423,2020-05-01,17,돈까스/일식,은평구,21.83
424,2020-05-01,17,배달전문업체,영등포구,12.59
425,2020-05-01,17,분식,구로구,25.44
426,2020-05-01,17,분식,금천구,22.62
427,2020-05-01,17,분식,도봉구,22.16
428,2020-05-01,17,분식,영등포구,21.64
429,2020-05-01,17,분식,은평구,25.57
430,2020-05-01,17,아시안/양식,금천구,13.4
431,2020-05-01,17,아시안/양식,도봉구,14.32
432,2020-05-01,17,아시안/양식,영등포구,20.59
433,2020-05-01,17,야식,금천구,21.37
434,2020-05-01,17,야식,도봉구,30.31
435,2020-05-01,17,야식,영등포구,17.57
436,2020-05-01,17,족발/보쌈,구로구,22.45
437,2020-05-01,17,족발/보쌈,금천구,22.81
438,2020-05-01,17,족발/보쌈,도봉구,23.59
439,2020-05-01,17,족발/보쌈,영등포구,26.42
440,2020-05-01,17,족발/보쌈,은평구,25.82
441,2020-05-01,17,중식,구로구,14.95
442,2020-05-01,17,중식,금천구,19.7
443,2020-05-01,17,중식,도봉구,27.68
444,2020-05-01,17,중식,영등포구,20.75
445,2020-05-01,17,찜탕,관악구,27.28
446,2020-05-01,17,찜탕,구로구,26.34
447,2020-05-01,17,찜탕,금천구,34.47
448,2020-05-01,17,찜탕,도봉구,25.17
449,2020-05-01,17,찜탕,영등포구,20.18
450,2020-05-01,17,찜탕,은평구,14.15
451,2020-05-01,17,치킨,구로구,25.43
452,2020-05-01,17,치킨,금천구,22.64
453,2020-05-01,17,치킨,도봉구,18.57
454,2020-05-01,17,치킨,동작구,24.2
455,2020-05-01,17,치킨,양천구,32.77
456,2020-05-01,17,치킨,영등포구,24.39
457,2020-05-01,17,치킨,은평구,29.83
458,2020-05-01,17,카페/디저트,관악구,27.38
459,2020-05-01,17,카페/디저트,구로구,13.19
460,2020-05-01,17,카페/디저트,금천구,21.44
461,2020-05-01,17,카페/디저트,노원구,97.44
462,2020-05-01,17,카페/디저트,도봉구,14.32
463,2020-05-01,17,카페/디저트,동작구,26.78
464,2020-05-01,17,카페/디저트,양천구,23.34
465,2020-05-01,17,카페/디저트,영등포구,18.22
466,2020-05-01,17,패스트푸드,구로구,20.81
467,2020-05-01,17,패스트푸드,금천구,17.92
468,2020-05-01,17,패스트푸드,동작구,16.65
469,2020-05-01,17,패스트푸드,영등포구,18.74
470,2020-05-01,17,패스트푸드,은평구,16.08
471,2020-05-01,17,피자,구로구,24.39
472,2020-05-01,17,피자,도봉구,22.0
473,2020-05-01,17,한식,관악구,13.79
474,2020-05-01,17,한식,구로구,25.09
475,2020-05-01,17,한식,도봉구,30.01
476,2020-05-01,17,한식,영등포구,23.39
477,2020-05-01,17,한식,은평구,21.68
478,2020-05-01,18,도시락,구로구,22.78
479,2020-05-01,18,돈까스/일식,구로구,26.77
480,2020-05-01,18,돈까스/일식,도봉구,28.49
481,2020-05-01,18,돈까스/일식,양천구,32.9
482,2020-05-01,18,돈까스/일식,영등포구,24.01
483,2020-05-01,18,돈까스/일식,은평구,23.86
484,2020-05-01,18,배달전문업체,구로구,23.64
485,2020-05-01,18,배달전문업체,영등포구,22.43
486,2020-05-01,18,분식,구로구,23.84
487,2020-05-01,18,분식,금천구,29.4
488,2020-05-01,18,분식,도봉구,25.6
489,2020-05-01,18,분식,영등포구,29.34
490,2020-05-01,18,분식,은평구,22.82
491,2020-05-01,18,아시안/양식,도봉구,23.4
492,2020-05-01,18,아시안/양식,영등포구,23.43
493,2020-05-01,18,야식,구로구,21.94
494,2020-05-01,18,야식,금천구,23.92
495,2020-05-01,18,야식,도봉구,23.45
496,2020-05-01,18,야식,양천구,25.55
497,2020-05-01,18,야식,영등포구,22.48
498,2020-05-01,18,족발/보쌈,구로구,24.51
499,2020-05-01,18,족발/보쌈,금천구,24.73
500,2020-05-01,18,족발/보쌈,도봉구,23.92
501,2020-05-01,18,족발/보쌈,영등포구,19.9
502,2020-05-01,18,족발/보쌈,은평구,24.94
503,2020-05-01,18,중식,구로구,26.47
504,2020-05-01,18,중식,금천구,17.1
505,2020-05-01,18,찜탕,관악구,17.77
506,2020-05-01,18,찜탕,구로구,24.61
507,2020-05-01,18,찜탕,금천구,26.57
508,2020-05-01,18,찜탕,영등포구,25.16
509,2020-05-01,18,치킨,구로구,27.97
510,2020-05-01,18,치킨,금천구,18.23
511,2020-05-01,18,치킨,도봉구,23.36
512,2020-05-01,18,치킨,동작구,20.44
513,2020-05-01,18,치킨,양천구,28.23
514,2020-05-01,18,치킨,영등포구,25.9
515,2020-05-01,18,치킨,은평구,25.59
516,2020-05-01,18,카페/디저트,관악구,27.07
517,2020-05-01,18,카페/디저트,구로구,20.88
518,2020-05-01,18,카페/디저트,노원구,99.46
519,2020-05-01,18,카페/디저트,도봉구,39.13
520,2020-05-01,18,카페/디저트,동작구,18.87
521,2020-05-01,18,카페/디저트,양천구,66.94
522,2020-05-01,18,패스트푸드,구로구,30.35
523,2020-05-01,18,패스트푸드,금천구,19.26
524,2020-05-01,18,패스트푸드,도봉구,14.48
525,2020-05-01,18,패스트푸드,동작구,24.72
526,2020-05-01,18,패스트푸드,영등포구,28.51
527,2020-05-01,18,패스트푸드,은평구,18.31
528,2020-05-01,18,피자,구로구,26.13
529,2020-05-01,18,피자,도봉구,22.79
530,2020-05-01,18,한식,구로구,27.87
531,2020-05-01,18,한식,금천구,36.54
532,2020-05-01,18,한식,도봉구,22.3
533,2020-05-01,18,한식,양천구,30.28
534,2020-05-01,18,한식,영등포구,25.06
535,2020-05-01,19,돈까스/일식,구로구,35.45
536,2020-05-01,19,돈까스/일식,도봉구,29.18
537,2020-05-01,19,돈까스/일식,양천구,28.61
538,2020-05-01,19,돈까스/일식,영등포구,26.2
539,2020-05-01,19,돈까스/일식,은평구,22.92
540,2020-05-01,19,배달전문업체,구로구,22.95
541,2020-05-01,19,배달전문업체,영등포구,22.06
542,2020-05-01,19,분식,구로구,30.44
543,2020-05-01,19,분식,금천구,25.05
544,2020-05-01,19,분식,도봉구,15.18
545,2020-05-01,19,분식,양천구,42.28
546,2020-05-01,19,분식,영등포구,27.73
547,2020-05-01,19,분식,은평구,28.34
548,2020-05-01,19,아시안/양식,구로구,24.42
549,2020-05-01,19,아시안/양식,금천구,13.0
550,2020-05-01,19,아시안/양식,영등포구,28.44
551,2020-05-01,19,야식,구로구,26.07
552,2020-05-01,19,야식,금천구,21.99
553,2020-05-01,19,야식,도봉구,28.54
554,2020-05-01,19,야식,양천구,30.38
555,2020-05-01,19,야식,영등포구,35.69
556,2020-05-01,19,족발/보쌈,구로구,26.19
557,2020-05-01,19,족발/보쌈,금천구,23.38
558,2020-05-01,19,족발/보쌈,도봉구,22.65
559,2020-05-01,19,족발/보쌈,영등포구,22.86
560,2020-05-01,19,족발/보쌈,은평구,34.21
561,2020-05-01,19,중식,구로구,17.76
562,2020-05-01,19,중식,금천구,16.59
563,2020-05-01,19,중식,영등포구,28.71
564,2020-05-01,19,찜탕,구로구,25.19
565,2020-05-01,19,찜탕,금천구,28.73
566,2020-05-01,19,찜탕,영등포구,29.27
567,2020-05-01,19,치킨,구로구,29.82
568,2020-05-01,19,치킨,금천구,22.78
